stream_id,hand_index,timestamp[ns],x_min[pixel],x_max[pixel],y_min[pixel],y_max[pixel],visibility_ratio[%]
214-1,0,59246442374608,946.0,1368.0,675.0,935.0,1.0
214-1,1,59246442374608,1064.0,1351.0,343.0,598.0,0.8721288472684013
214-1,0,59246475708411,963.0,1350.0,656.0,911.0,1.0
214-1,1,59246475708411,1047.0,1340.0,337.0,577.0,0.9472770467836257
214-1,0,59246508287460,973.0,1339.0,632.0,891.0,1.0
214-1,1,59246508287460,1032.0,1330.0,330.0,559.0,0.9840453820244638
214-1,0,59246541614938,977.0,1331.0,610.0,871.0,1.0
214-1,1,59246541614938,1019.0,1322.0,322.0,557.0,0.9906773157490834
214-1,0,59246574942441,978.0,1325.0,595.0,855.0,1.0
214-1,1,59246574942441,1007.0,1316.0,313.0,554.0,0.9964298563639886
214-1,0,59246608265848,980.0,1319.0,593.0,847.0,1.0
214-1,1,59246608265848,997.0,1310.0,303.0,549.0,0.9984372895055907
214-1,0,59246641587849,981.0,1310.0,608.0,844.0,0.992886746421328
214-1,1,59246641587849,988.0,1305.0,295.0,541.0,1.0
214-1,0,59246674917741,983.0,1301.0,602.0,844.0,0.9821834723275209
214-1,1,59246674917741,977.0,1300.0,287.0,534.0,1.0
214-1,0,59246708261056,986.0,1297.0,601.0,844.0,0.9804139554654546
214-1,1,59246708261056,970.0,1295.0,279.0,527.0,1.0
214-1,0,59246741589447,989.0,1288.0,598.0,842.0,0.9826960191030716
214-1,1,59246741589447,965.0,1290.0,270.0,519.0,1.0
214-1,0,59246774910600,989.0,1277.0,592.0,835.0,0.9853367656163446
214-1,1,59246774910600,960.0,1285.0,259.0,508.0,1.0
214-1,0,59246808232904,987.0,1267.0,585.0,822.0,0.993609909555643
214-1,1,59246808232904,955.0,1279.0,248.0,496.0,1.0
214-1,0,59246841560132,985.0,1256.0,570.0,806.0,0.9987304556995857
214-1,1,59246841560132,952.0,1274.0,235.0,482.0,0.9968673860076575
214-1,0,59246874889910,982.0,1243.0,549.0,784.0,0.9997600274254371
214-1,1,59246874889910,949.0,1269.0,222.0,467.0,0.9906345995354762
214-1,0,59246908221079,980.0,1232.0,530.0,765.0,0.9964987975668411
214-1,1,59246908221079,949.0,1265.0,209.0,451.0,0.9819139021134033
214-1,0,59246941549557,981.0,1224.0,514.0,747.0,0.9938435758260172
214-1,1,59246941549557,951.0,1263.0,199.0,439.0,0.9710809426229509
214-1,0,59246974878157,984.0,1220.0,504.0,735.0,0.991864406779661
214-1,1,59246974878157,955.0,1262.0,193.0,430.0,0.9626795261557816
214-1,0,59247008199307,989.0,1218.0,501.0,729.0,0.99180586196029
214-1,1,59247008199307,960.0,1262.0,191.0,426.0,0.9578221064783741
214-1,0,59247041533996,994.0,1214.0,503.0,727.0,0.990928093645485
214-1,1,59247041533996,966.0,1263.0,191.0,426.0,0.9560373050152686
214-1,0,59247074855165,998.0,1208.0,513.0,730.0,0.9905626298202835
214-1,1,59247074855165,970.0,1265.0,196.0,431.0,0.9594754653130287
214-1,0,59247108182523,998.0,1197.0,531.0,740.0,0.9916388792116657
214-1,1,59247108182523,973.0,1269.0,200.0,437.0,0.9613782329456692
214-1,0,59247141543508,997.0,1184.0,556.0,754.0,0.9926897321428572
214-1,1,59247141543508,977.0,1274.0,202.0,441.0,0.9553521334711353
214-1,0,59247174871002,996.0,1168.0,585.0,769.0,0.993354409961933
214-1,1,59247174871002,987.0,1280.0,199.0,442.0,0.9399034108059161
214-1,0,59247208198483,997.0,1152.0,617.0,784.0,0.9933789954337899
214-1,1,59247208198483,1001.0,1286.0,194.0,437.0,0.9140859140859141
214-1,0,59247241525976,997.0,1143.0,647.0,799.0,0.9941809204725798
214-1,1,59247241525976,1016.0,1292.0,186.0,427.0,0.8820943507643856
214-1,0,59247274855257,997.0,1135.0,674.0,809.0,0.9945294296423868
214-1,1,59247274855257,1032.0,1296.0,178.0,412.0,0.8424301607784327
214-1,0,59247308185517,1001.0,1129.0,697.0,818.0,0.9954101447569731
214-1,1,59247308185517,1049.0,1301.0,169.0,394.0,0.7868754213798786
214-1,0,59247341550497,1011.0,1128.0,717.0,830.0,0.9954496788008566
214-1,1,59247341550497,1067.0,1308.0,157.0,374.0,0.7068228975955083
214-1,0,59247374882072,1026.0,1138.0,736.0,842.0,0.9963132281374428
214-1,1,59247374882072,1083.0,1315.0,143.0,355.0,0.6055981862574119
214-1,0,59247408203634,1039.0,1153.0,756.0,856.0,0.9966608363809827
214-1,1,59247408203634,1096.0,1324.0,126.0,338.0,0.5046327683615819
214-1,0,59247441538746,1057.0,1170.0,784.0,878.0,0.9986796501072784
214-1,1,59247441538746,1107.0,1332.0,113.0,328.0,0.430417178472317
214-1,0,59247474865444,1081.0,1197.0,825.0,915.0,0.999676427762498
214-1,1,59247474865444,1112.0,1335.0,119.0,331.0,0.43901539596201716
214-1,0,59247508282470,1113.0,1231.0,874.0,964.0,0.999844985273601
214-1,1,59247508282470,1116.0,1333.0,139.0,346.0,0.5087735629508959
214-1,0,59247541612881,1149.0,1269.0,928.0,1019.0,1.0
214-1,1,59247541612881,1118.0,1332.0,161.0,366.0,0.5936795620773725
214-1,0,59247574939783,1191.0,1308.0,984.0,1074.0,1.0
214-1,1,59247574939783,1117.0,1329.0,182.0,389.0,0.6863557396766002
214-1,0,59247608264595,1235.0,1340.0,1033.0,1123.0,0.6581573896353167
214-1,1,59247608264595,1115.0,1326.0,200.0,415.0,0.7717022719565955
214-1,0,59247641602460,1274.0,1364.0,1076.0,1163.0,0.0
214-1,1,59247641602460,1108.0,1323.0,221.0,450.0,0.8555502468545947
214-1,0,59247674923736,1300.0,1445.0,1121.0,1238.0,0.0
214-1,1,59247674923736,1098.0,1316.0,248.0,491.0,0.9349261120696122
214-1,0,59247708257549,1354.0,1889.0,1193.0,1569.0,0.0
214-1,1,59247708257549,1084.0,1306.0,277.0,529.0,1.0
214-1,0,59247741586915,,,,,0.0
214-1,1,59247741586915,1069.0,1292.0,307.0,562.0,1.0
214-1,0,59247774921782,,,,,0.0
214-1,1,59247774921782,1053.0,1275.0,334.0,588.0,1.0
214-1,0,59247808234301,,,,,0.0
214-1,1,59247808234301,1038.0,1257.0,349.0,599.0,1.0
214-1,0,59247841563169,,,,,0.0
214-1,1,59247841563169,1024.0,1239.0,354.0,600.0,1.0
214-1,0,59247874895025,,,,,0.0
214-1,1,59247874895025,1012.0,1224.0,354.0,594.0,1.0
214-1,0,59247908224556,,,,,0.0
214-1,1,59247908224556,998.0,1209.0,349.0,581.0,1.0
214-1,0,59247941546458,,,,,0.0
214-1,1,59247941546458,980.0,1190.0,340.0,563.0,1.0
214-1,0,59247974883593,,,,,0.0
214-1,1,59247974883593,960.0,1167.0,334.0,545.0,1.0
214-1,0,59248008205918,,,,,0.0
214-1,1,59248008205918,941.0,1142.0,332.0,532.0,1.0
214-1,0,59248041538069,,,,,0.0
214-1,1,59248041538069,929.0,1120.0,338.0,527.0,1.0
214-1,0,59248074861807,,,,,0.0
214-1,1,59248074861807,922.0,1102.0,352.0,529.0,1.0
214-1,0,59248108190526,,,,,0.0
214-1,1,59248108190526,922.0,1085.0,369.0,535.0,1.0
214-1,0,59248141521613,,,,,0.0
214-1,1,59248141521613,927.0,1076.0,384.0,543.0,1.0
214-1,0,59248174878806,,,,,0.0
214-1,1,59248174878806,934.0,1067.0,401.0,548.0,1.0
214-1,0,59248208206355,,,,,0.0
214-1,1,59248208206355,941.0,1059.0,418.0,550.0,1.0
214-1,0,59248241537605,,,,,0.0
214-1,1,59248241537605,950.0,1061.0,427.0,547.0,1.0
214-1,0,59248274865114,,,,,0.0
214-1,1,59248274865114,960.0,1066.0,429.0,541.0,1.0
214-1,0,59248308192514,,,,,0.0
214-1,1,59248308192514,969.0,1071.0,426.0,532.0,1.0
214-1,0,59248341519916,,,,,0.0
214-1,1,59248341519916,977.0,1076.0,417.0,521.0,1.0
214-1,0,59248374880782,,,,,0.0
214-1,1,59248374880782,983.0,1082.0,403.0,505.0,1.0
214-1,0,59248408213786,,,,,0.0
214-1,1,59248408213786,991.0,1088.0,384.0,488.0,0.9998556165174703
214-1,0,59248442384244,,,,,0.0
214-1,1,59248442384244,998.0,1097.0,364.0,470.0,0.998011646073001
214-1,0,59248475715661,,,,,0.0
214-1,1,59248475715661,1005.0,1103.0,343.0,449.0,0.9991497803599263
214-1,0,59248508266487,1363.0,2544.0,1165.0,1639.0,0.0
214-1,1,59248508266487,1012.0,1110.0,321.0,428.0,0.9998578939889158
214-1,0,59248541604203,1319.0,2150.0,1104.0,1411.0,0.0
214-1,1,59248541604203,1017.0,1115.0,299.0,407.0,1.0
214-1,0,59248574933281,1307.0,1901.0,1058.0,1265.0,0.0
214-1,1,59248574933281,1019.0,1119.0,280.0,389.0,1.0
214-1,0,59248608278443,1300.0,1745.0,1023.0,1174.0,0.0
214-1,1,59248608278443,1018.0,1119.0,265.0,378.0,1.0
214-1,0,59248641597518,1293.0,1656.0,998.0,1141.0,0.0
214-1,1,59248641597518,1016.0,1120.0,252.0,371.0,0.9998814604077761
214-1,0,59248674927736,1286.0,1596.0,979.0,1119.0,0.03994410154885292
214-1,1,59248674927736,1013.0,1124.0,241.0,371.0,0.9992482010525185
214-1,0,59248708260665,1278.0,1553.0,965.0,1098.0,0.1437048819283005
214-1,1,59248708260665,1008.0,1125.0,233.0,375.0,0.9987663693300437
214-1,0,59248741569491,1269.0,1519.0,955.0,1078.0,0.2694252590034534
214-1,1,59248741569491,999.0,1128.0,227.0,383.0,0.99506294742039
214-1,0,59248774903429,1260.0,1492.0,946.0,1067.0,0.38181708856953883
214-1,1,59248774903429,987.0,1140.0,220.0,394.0,0.9909853249475891
214-1,0,59248808230842,1250.0,1472.0,934.0,1058.0,0.47458503245074957
214-1,1,59248808230842,973.0,1141.0,216.0,408.0,0.9870206839329105
214-1,0,59248841558280,1241.0,1458.0,922.0,1050.0,0.5493390379024738
214-1,1,59248841558280,960.0,1142.0,209.0,422.0,0.9865885617388623
214-1,0,59248874885754,1232.0,1447.0,912.0,1042.0,0.614215348763307
214-1,1,59248874885754,947.0,1147.0,204.0,436.0,0.9876978784643239
214-1,0,59248908213310,1225.0,1439.0,903.0,1034.0,0.6699370029949395
214-1,1,59248908213310,935.0,1144.0,207.0,452.0,0.9910136748426308
214-1,0,59248941544534,1218.0,1432.0,896.0,1027.0,0.7152452676572358
214-1,1,59248941544534,925.0,1139.0,215.0,467.0,0.9945086945669357
214-1,0,59248974886793,1211.0,1426.0,891.0,1022.0,0.7539522706676065
214-1,1,59248974886793,918.0,1137.0,225.0,483.0,0.9844627023509315
214-1,0,59249008199260,1206.0,1422.0,887.0,1019.0,0.776630407539225
214-1,1,59249008199260,916.0,1139.0,239.0,501.0,0.966952264381885
214-1,0,59249041526789,1203.0,1419.0,885.0,1016.0,0.7916436775843908
214-1,1,59249041526789,919.0,1144.0,254.0,518.0,0.9584075829383887
214-1,0,59249074887786,1198.0,1417.0,882.0,1015.0,0.8085573230938015
214-1,1,59249074887786,925.0,1154.0,268.0,534.0,0.9482752379918196
214-1,0,59249108215050,1192.0,1414.0,878.0,1011.0,0.823693073656465
214-1,1,59249108215050,932.0,1164.0,282.0,548.0,0.9394516374714394
214-1,0,59249141535679,1184.0,1413.0,870.0,1006.0,0.8394332394886233
214-1,1,59249141535679,937.0,1175.0,295.0,561.0,0.9307633102432822
214-1,0,59249174869854,1173.0,1412.0,850.0,997.0,0.8595669982445875
214-1,1,59249174869854,941.0,1184.0,304.0,570.0,0.9229741618063928
214-1,0,59249208203485,1159.0,1414.0,822.0,982.0,0.8804085632443841
214-1,1,59249208203485,944.0,1193.0,311.0,578.0,0.9121873506452127
214-1,0,59249241531628,1142.0,1414.0,790.0,961.0,0.904667363288053
214-1,1,59249241531628,947.0,1197.0,315.0,585.0,0.8985257754546309
214-1,0,59249274884437,1121.0,1411.0,753.0,936.0,0.9374378069527814
214-1,1,59249274884437,949.0,1199.0,320.0,591.0,0.88435960591133
214-1,0,59249308211891,1099.0,1407.0,713.0,908.0,0.9714167479530608
214-1,1,59249308211891,948.0,1198.0,323.0,598.0,0.8740787344957757
214-1,0,59249341539342,1078.0,1401.0,674.0,879.0,0.9978744548114614
214-1,1,59249341539342,948.0,1198.0,327.0,605.0,0.8752363498850976
214-1,0,59249374866795,1058.0,1392.0,637.0,851.0,1.0
214-1,1,59249374866795,948.0,1199.0,330.0,611.0,0.8835262739757122
214-1,0,59249408194234,1044.0,1382.0,604.0,824.0,1.0
214-1,1,59249408194234,947.0,1202.0,332.0,616.0,0.8972074505109001
214-1,0,59249441521649,1035.0,1371.0,579.0,801.0,1.0
214-1,1,59249441521649,947.0,1204.0,333.0,620.0,0.9144614033161305
214-1,0,59249475723641,1030.0,1360.0,561.0,779.0,1.0
214-1,1,59249475723641,945.0,1205.0,332.0,622.0,0.9214140040788579
214-1,0,59249508282828,1025.0,1349.0,552.0,759.0,0.9995356127009927
214-1,1,59249508282828,939.0,1209.0,331.0,622.0,0.9252943236617366
214-1,0,59249541613992,1021.0,1342.0,550.0,751.0,0.9952097933114521
214-1,1,59249541613992,937.0,1210.0,330.0,622.0,0.9275127926399236
214-1,0,59249574941462,1023.0,1344.0,555.0,750.0,0.9930642376614872
214-1,1,59249574941462,941.0,1220.0,328.0,622.0,0.9291046710560423
214-1,0,59249608264714,1032.0,1352.0,566.0,753.0,0.9930609792730549
214-1,1,59249608264714,950.0,1233.0,324.0,622.0,0.9305492395533324
214-1,0,59249641589804,1039.0,1359.0,576.0,756.0,0.9924195924380064
214-1,1,59249641589804,959.0,1246.0,322.0,623.0,0.9326473339569691
214-1,0,59249674935849,1043.0,1362.0,585.0,759.0,0.9888171908282171
214-1,1,59249674935849,966.0,1257.0,321.0,625.0,0.9373950587670904
214-1,0,59249708259685,1047.0,1364.0,595.0,765.0,0.9871896002271795
214-1,1,59249708259685,970.0,1261.0,322.0,628.0,0.9413366510950961
214-1,0,59249741575991,1046.0,1363.0,607.0,772.0,0.9872568958942418
214-1,1,59249741575991,972.0,1264.0,324.0,631.0,0.9496976296948493
214-1,0,59249774903471,1039.0,1358.0,619.0,777.0,0.9882702685236049
214-1,1,59249774903471,972.0,1264.0,325.0,632.0,0.9670149701289414
214-1,0,59249808223277,1033.0,1351.0,633.0,783.0,0.9905010922089098
214-1,1,59249808223277,972.0,1262.0,324.0,632.0,0.9849361880186903
214-1,0,59249841550758,1028.0,1344.0,648.0,792.0,0.9883840109326956
214-1,1,59249841550758,977.0,1261.0,323.0,633.0,0.9972572941788433
214-1,0,59249874881927,1024.0,1334.0,664.0,802.0,0.9910723928147162
214-1,1,59249874881927,982.0,1257.0,320.0,635.0,1.0
214-1,0,59249908209372,1021.0,1320.0,678.0,810.0,0.9944870658082424
214-1,1,59249908209372,989.0,1253.0,314.0,638.0,1.0
214-1,0,59249941536856,1020.0,1305.0,684.0,815.0,0.9958789493402156
214-1,1,59249941536856,995.0,1249.0,305.0,639.0,1.0
214-1,0,59249974872577,1020.0,1291.0,688.0,819.0,0.9967129291453616
214-1,1,59249974872577,1007.0,1247.0,293.0,636.0,1.0
214-1,0,59250008197699,1023.0,1280.0,690.0,820.0,0.9978030961017729
214-1,1,59250008197699,1023.0,1249.0,277.0,628.0,1.0
214-1,0,59250041531587,1027.0,1265.0,692.0,820.0,0.9987409866086757
214-1,1,59250041531587,1040.0,1253.0,260.0,615.0,1.0
214-1,0,59250074859636,1031.0,1258.0,696.0,822.0,0.9973865374808771
214-1,1,59250074859636,1055.0,1260.0,243.0,598.0,1.0
214-1,0,59250108212644,1035.0,1252.0,699.0,823.0,0.99580008399832
214-1,1,59250108212644,1069.0,1271.0,227.0,578.0,0.9985228568466881
214-1,0,59250141547723,1039.0,1239.0,702.0,825.0,0.9942200927827212
214-1,1,59250141547723,1083.0,1283.0,213.0,557.0,0.9748261102193686
214-1,0,59250174878189,1042.0,1234.0,704.0,825.0,0.9922976073418551
214-1,1,59250174878189,1097.0,1293.0,201.0,535.0,0.9275101811543323
214-1,0,59250208195891,1044.0,1231.0,705.0,825.0,0.9857849196538937
214-1,1,59250208195891,1111.0,1303.0,194.0,516.0,0.8790692138308636
214-1,0,59250241531316,1047.0,1223.0,707.0,824.0,0.97905808774756
214-1,1,59250241531316,1127.0,1313.0,189.0,497.0,0.8288994052567628
214-1,0,59250274855490,1051.0,1225.0,709.0,822.0,0.9786866944077945
214-1,1,59250274855490,1145.0,1322.0,186.0,480.0,0.7771634531266403
214-1,0,59250308219012,1057.0,1224.0,713.0,823.0,0.9810223782360684
214-1,1,59250308219012,1166.0,1332.0,187.0,466.0,0.7198976579413501
214-1,0,59250341541580,1065.0,1226.0,720.0,825.0,0.9834287076776347
214-1,1,59250341541580,1192.0,1349.0,194.0,454.0,0.6543507486903714
214-1,0,59250374872200,1076.0,1234.0,729.0,828.0,0.9885028742814297
214-1,1,59250374872200,1223.0,1372.0,202.0,442.0,0.5667287399130975
214-1,0,59250408206142,1088.0,1243.0,739.0,834.0,0.9977900552486187
214-1,1,59250408206142,1254.0,1401.0,211.0,429.0,0.4288428910756702
214-1,0,59250442379574,1100.0,1249.0,741.0,841.0,0.9973590538523367
214-1,1,59250442379574,1280.0,1439.0,211.0,420.0,0.2633658936693759
214-1,0,59250475707254,1105.0,1261.0,743.0,847.0,0.9952499190327108
214-1,1,59250475707254,1302.0,1491.0,204.0,419.0,0.11528284345276406
214-1,0,59250508279017,1108.0,1270.0,748.0,851.0,0.9932231235239758
214-1,1,59250508279017,1324.0,1585.0,177.0,421.0,0.015035024773620367
214-1,0,59250541611784,1109.0,1274.0,746.0,850.0,0.9917338910467085
214-1,1,59250541611784,1339.0,1702.0,133.0,421.0,0.0
214-1,0,59250574936908,1104.0,1270.0,739.0,843.0,0.9920421764647369
214-1,1,59250574936908,1346.0,1832.0,68.0,416.0,0.0
214-1,0,59250608266889,1097.0,1260.0,732.0,838.0,0.9934526854219948
214-1,1,59250608266889,1349.0,1960.0,-18.0,409.0,0.0
214-1,0,59250641593491,1092.0,1248.0,727.0,833.0,0.9954716981132076
214-1,1,59250641593491,1353.0,2127.0,-127.0,403.0,0.0
214-1,0,59250674923818,1086.0,1235.0,728.0,830.0,0.9978049907578558
214-1,1,59250674923818,1359.0,2360.0,-271.0,399.0,0.0
214-1,0,59250708259133,1082.0,1222.0,730.0,829.0,0.9990028667580706
214-1,1,59250708259133,1366.0,2680.0,-463.0,398.0,0.0
214-1,0,59250741586554,1076.0,1213.0,733.0,828.0,0.9993365180467091
214-1,1,59250741586554,1375.0,3141.0,-737.0,394.0,0.0
214-1,0,59250774906777,1068.0,1201.0,737.0,828.0,0.9990363436123348
214-1,1,59250774906777,1386.0,3797.0,-1124.0,387.0,0.0
214-1,0,59250808237951,1056.0,1190.0,739.0,828.0,0.9990114390622793
214-1,1,59250808237951,1400.0,4644.0,-1603.0,380.0,0.0
214-1,0,59250841565423,1045.0,1178.0,739.0,828.0,0.9988469299509946
214-1,1,59250841565423,,,,,0.0
214-1,0,59250874892897,1034.0,1165.0,738.0,828.0,0.9988228369629194
214-1,1,59250874892897,,,,,0.0
214-1,0,59250908220316,1026.0,1155.0,736.0,827.0,0.9990950226244344
214-1,1,59250908220316,,,,,0.0
214-1,0,59250941547777,1019.0,1145.0,733.0,826.0,0.9993805172680812
214-1,1,59250941547777,,,,,0.0
214-1,0,59250974875231,1011.0,1137.0,729.0,824.0,0.9998423458931105
214-1,1,59250974875231,,,,,0.0
214-1,0,59251008206410,1003.0,1128.0,725.0,820.0,0.9995234312946784
214-1,1,59251008206410,,,,,0.0
214-1,0,59251041533853,997.0,1124.0,720.0,818.0,0.999682640431609
214-1,1,59251041533853,,,,,0.0
214-1,0,59251074861279,994.0,1122.0,717.0,815.0,0.9998410174880763
214-1,1,59251074861279,,,,,0.0
214-1,0,59251108188708,993.0,1123.0,713.0,812.0,0.9998393574297189
214-1,1,59251108188708,,,,,0.0
214-1,0,59251141549591,994.0,1124.0,711.0,809.0,0.999837925445705
214-1,1,59251141549591,,,,,0.0
214-1,0,59251174877062,996.0,1125.0,707.0,807.0,1.0
214-1,1,59251174877062,,,,,0.0
214-1,0,59251208204534,1000.0,1126.0,706.0,804.0,0.999833748960931
214-1,1,59251208204534,,,,,0.0
214-1,0,59251241535706,1004.0,1131.0,703.0,801.0,1.0
214-1,1,59251241535706,,,,,0.0
214-1,0,59251274863178,1008.0,1136.0,700.0,798.0,1.0
214-1,1,59251274863178,,,,,0.0
214-1,0,59251308205513,1013.0,1141.0,695.0,794.0,1.0
214-1,1,59251308205513,,,,,0.0
214-1,0,59251341550022,1019.0,1146.0,695.0,793.0,0.9998234774933804
214-1,1,59251341550022,,,,,0.0
214-1,0,59251374877494,1024.0,1149.0,693.0,791.0,0.9992972593113141
214-1,1,59251374877494,,,,,0.0
214-1,0,59251408204966,1025.0,1149.0,692.0,790.0,0.9978628673196794
214-1,1,59251408204966,,,,,0.0
214-1,0,59251441532387,1027.0,1150.0,690.0,787.0,0.9958242556281772
214-1,1,59251441532387,,,,,0.0
214-1,0,59251475708863,1030.0,1153.0,687.0,783.0,0.9932910920611256
214-1,1,59251475708863,,,,,0.0
214-1,0,59251508284156,1033.0,1152.0,681.0,775.0,0.9927425515660809
214-1,1,59251508284156,,,,,0.0
214-1,0,59251541611166,1037.0,1152.0,672.0,764.0,0.9944696820067154
214-1,1,59251541611166,,,,,0.0
214-1,0,59251574938655,1042.0,1152.0,661.0,749.0,0.9979777553083923
214-1,1,59251574938655,,,,,0.0
214-1,0,59251608267355,1041.0,1156.0,652.0,737.0,1.0
214-1,1,59251608267355,,,,,0.0
214-1,0,59251641602100,1041.0,1171.0,646.0,733.0,1.0
214-1,1,59251641602100,,,,,0.0
214-1,0,59251674919599,1042.0,1175.0,642.0,735.0,1.0
214-1,1,59251674919599,,,,,0.0
214-1,0,59251708254492,1046.0,1184.0,638.0,735.0,1.0
214-1,1,59251708254492,,,,,0.0
214-1,0,59251741585719,1056.0,1194.0,632.0,728.0,1.0
214-1,1,59251741585719,,,,,0.0
214-1,0,59251774920537,1070.0,1205.0,622.0,715.0,1.0
214-1,1,59251774920537,,,,,0.0
214-1,0,59251808233082,1086.0,1223.0,609.0,699.0,1.0
214-1,1,59251808233082,,,,,0.0
214-1,0,59251841561303,1104.0,1237.0,593.0,688.0,1.0
214-1,1,59251841561303,,,,,0.0
214-1,0,59251874891099,1125.0,1255.0,575.0,676.0,1.0
214-1,1,59251874891099,,,,,0.0
214-1,0,59251908227195,1150.0,1275.0,556.0,666.0,1.0
214-1,1,59251908227195,,,,,0.0
214-1,0,59251941546996,1172.0,1294.0,538.0,653.0,1.0
214-1,1,59251941546996,,,,,0.0
214-1,0,59251974880549,1191.0,1306.0,522.0,645.0,1.0
214-1,1,59251974880549,,,,,0.0
214-1,0,59252008200807,1204.0,1316.0,513.0,643.0,1.0
214-1,1,59252008200807,,,,,0.0
214-1,0,59252041529928,1208.0,1321.0,509.0,644.0,1.0
214-1,1,59252041529928,,,,,0.0
214-1,0,59252074861377,1203.0,1313.0,509.0,651.0,1.0
214-1,1,59252074861377,,,,,0.0
214-1,0,59252108188944,1193.0,1306.0,512.0,661.0,1.0
214-1,1,59252108188944,1394.0,5997.0,-2931.0,274.0,0.0
214-1,0,59252141520843,1177.0,1294.0,520.0,676.0,1.0
214-1,1,59252141520843,1361.0,4599.0,-2025.0,283.0,0.0
214-1,0,59252174878212,1155.0,1280.0,532.0,691.0,1.0
214-1,1,59252174878212,1335.0,3575.0,-1355.0,285.0,0.0
214-1,0,59252208214024,1132.0,1269.0,550.0,709.0,1.0
214-1,1,59252208214024,1317.0,2913.0,-911.0,284.0,0.0
214-1,0,59252241539086,1109.0,1260.0,573.0,726.0,1.0
214-1,1,59252241539086,1302.0,2468.0,-607.0,285.0,0.0
214-1,0,59252274862967,1090.0,1249.0,599.0,743.0,1.0
214-1,1,59252274862967,1292.0,2181.0,-404.0,289.0,0.0
214-1,0,59252308190255,1075.0,1240.0,624.0,753.0,1.0
214-1,1,59252308190255,1285.0,1998.0,-273.0,293.0,0.0
214-1,0,59252341516825,1063.0,1234.0,644.0,758.0,1.0
214-1,1,59252341516825,1278.0,1851.0,-168.0,297.0,0.0
214-1,0,59252374884691,1051.0,1228.0,655.0,762.0,1.0
214-1,1,59252374884691,1274.0,1737.0,-83.0,305.0,0.0
214-1,0,59252408205208,1040.0,1218.0,661.0,766.0,1.0
214-1,1,59252408205208,1273.0,1664.0,-23.0,315.0,0.0007421005350935437
214-1,0,59252442397316,1029.0,1201.0,659.0,765.0,1.0
214-1,1,59252442397316,1272.0,1605.0,25.0,326.0,0.007921653971708378
214-1,0,59252475716634,1011.0,1183.0,655.0,761.0,1.0
214-1,1,59252475716634,1268.0,1552.0,64.0,335.0,0.027702702702702704
214-1,0,59252508303773,997.0,1166.0,653.0,758.0,1.0
214-1,1,59252508303773,1267.0,1532.0,79.0,344.0,0.045886610373944516
214-1,0,59252541597291,984.0,1153.0,654.0,756.0,1.0
214-1,1,59252541597291,1269.0,1526.0,83.0,353.0,0.05838561663077068
214-1,0,59252574927071,974.0,1137.0,656.0,756.0,1.0
214-1,1,59252574927071,1272.0,1522.0,85.0,360.0,0.062299322154834115
214-1,0,59252608253156,963.0,1127.0,658.0,757.0,1.0
214-1,1,59252608253156,1277.0,1529.0,84.0,366.0,0.05679418967992569
214-1,0,59252641594368,952.0,1114.0,663.0,762.0,1.0
214-1,1,59252641594368,1282.0,1545.0,81.0,372.0,0.04944810576961954
214-1,0,59252674924427,941.0,1104.0,672.0,770.0,1.0
214-1,1,59252674924427,1290.0,1570.0,76.0,378.0,0.034998493068113326
214-1,0,59252708259316,930.0,1095.0,680.0,779.0,1.0
214-1,1,59252708259316,1298.0,1600.0,67.0,383.0,0.021634615384615384
214-1,0,59252741571897,924.0,1088.0,692.0,790.0,1.0
214-1,1,59252741571897,1305.0,1629.0,63.0,388.0,0.014200298953662182
214-1,0,59252774899340,926.0,1086.0,707.0,804.0,1.0
214-1,1,59252774899340,1313.0,1664.0,48.0,393.0,0.008541178564014354
214-1,0,59252808228583,933.0,1090.0,724.0,818.0,1.0
214-1,1,59252808228583,1317.0,1699.0,28.0,394.0,0.0043205347680769545
214-1,0,59252841547413,942.0,1098.0,741.0,834.0,1.0
214-1,1,59252841547413,1318.0,1711.0,18.0,392.0,0.003006249835183671
